project,issue_status,issue_num,comment type,,,,
carla,Closed,#3616,Commented,,,,
carla,Closed,#3616,Commented,,,,
carla,Closed,#3616,Modified,,,,
carla,Closed,#3616,Modified,,,,
carla,Closed,#3616,Closed,,,,
carla,Closed,#3578,Commented,,,,
carla,Closed,#3578,Closed,,,,
carla,Closed,#3080,Commented,,,,
carla,Closed,#3080,Commented,,,,
carla,Closed,#3080,Commented,,,,
carla,Closed,#3080,Commented,,,,
carla,Closed,#3080,Commented,,,,
carla,Closed,#3080,Commented,,,,
carla,Closed,#3080,Commented,,,,
carla,Closed,#3080,Modified,,,,
carla,Closed,#3080,Modified,,,,
carla,Closed,#3080,Modified,,,,
carla,Closed,#3080,Modified,,,,
carla,Closed,#2879,Commented,,,,
carla,Closed,#2879,Commented,,,,
carla,Closed,#2879,Commented,,,,
carla,Closed,#2879,Commented,,,,
carla,Closed,#2879,Modified,,,,
carla,Closed,#2879,Modified,,,,
carla,Closed,#2879,Modified,,,,
carla,Closed,#2879,Modified,,,,
carla,Closed,#2763,Commented,,,,
carla,Closed,#2763,Commented,,,,
carla,Closed,#2763,Commented,,,,
carla,Closed,#2763,Modified,,,,
carla,Closed,#2763,Modified,,,,
carla,Closed,#2763,Closed,,,,
carla,Closed,#2525,Commented,,,,
carla,Closed,#2525,Commented,,,,
carla,Closed,#2525,Commented,,,,
carla,Closed,#2525,Commented,,,,
carla,Closed,#2525,Closed,,,,
carla,Closed,#1844,Commented,,,,
carla,Closed,#1844,Commented,,,,
carla,Closed,#1844,Closed,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Commented,,,,
carla,Closed,#2186,Modified,,,,
carla,Closed,#2186,Modified,,,,
carla,Closed,#1319,Commented,,,,
carla,Closed,#1319,Closed,,,,
carla,Closed,#1319,Modified,,,,
carla,Closed,#1630,Commented,,,,
carla,Closed,#1630,Commented,,,,
carla,Closed,#1630,Commented,,,,
carla,Closed,#1630,Commented,,,,
carla,Closed,#1630,Commented,,,,
carla,Closed,#1630,Commented,,,,
carla,Closed,#1630,Commented,,,,
carla,Closed,#1630,Modified,,,,
carla,Closed,#1630,Closed,,,,
carla,Closed,#1533,Commented,,,,
carla,Closed,#1533,Commented,,,,
carla,Closed,#1533,Commented,,,,
carla,Closed,#1533,Commented,,,,
carla,Closed,#1533,Commented,,,,
carla,Closed,#1533,Modified,,,,
carla,Closed,#1533,Modified,,,,
carla,Closed,#312,Commented,,,,
carla,Closed,#312,Commented,,,,
carla,Closed,#312,Commented,,,,
carla,Closed,#312,Commented,,,,
carla,Closed,#312,Commented,,,,
carla,Closed,#312,Modified,,,,
carla,Closed,#312,Modified,,,,
carla,Closed,#312,Closed,,,,
carla,Closed,#312,Modified,,,,
carla,Closed,#312,Closed,,,,
carla,Closed,#1390,Commented,,,,
carla,Closed,#1390,Commented,,,,
carla,Closed,#1390,Commented,,,,
carla,Closed,#1390,Commented,,,,
carla,Closed,#1390,Commented,,,,
carla,Closed,#1390,Commented,,,,
carla,Closed,#1390,Commented,,,,
carla,Closed,#1390,Modified,,,,
carla,Closed,#1390,Modified,,,,
carla,Closed,#1390,Modified,,,,
carla,Closed,#1390,Modified,,,,
carla,Closed,#1390,Modified,,,,
carla,Closed,#1390,Modified,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Commented,,,,
carla,Closed,#1006,Modified,,,,
carla,Closed,#1006,Modified,,,,
carla,Closed,#1006,Modified,,,,
carla,Closed,#1006,Modified,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Commented,,,,
carla,Closed,#1487,Modified,,,,
carla,Closed,#1487,Modified,,,,
carla,Closed,#1487,Modified,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Commented,,,,
carla,Closed,#1296,Modified,,,,
carla,Closed,#1296,Closed,,,,
carla,Closed,#1296,Modified,,,,
carla,Closed,#1296,Modified,,,,
carla,Closed,#1296,Modified,,,,
carla,Closed,#1296,Modified,,,,
carla,Closed,#1296,Modified,,,,
carla,Closed,#46,Commented,,,,
carla,Closed,#46,Commented,,,,
carla,Closed,#46,Commented,,,,
carla,Closed,#46,Commented,,,,
carla,Closed,#46,Commented,,,,
carla,Closed,#46,Commented,,,,
carla,Closed,#46,Commented,,,,
carla,Closed,#46,Modified,,,,
carla,Closed,#46,Closed,,,,
carla,Closed,#46,Modified,,,,
carla,Closed,#46,Modified,,,,
datasets,Closed,#2708,Commented,,,,
datasets,Closed,#2708,Commented,,,,
datasets,Closed,#2708,Commented,,,,
datasets,Closed,#2708,Modified,,,,
datasets,Closed,#2708,Closed,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Commented,,,,
carla,Closed,#26,Modified,,,,
carla,Closed,#26,Modified,,,,
carla,Closed,#26,Modified,,,,
carla,Closed,#26,Closed,,,,
carla,Closed,#26,Modified,,,,
gluon-cv,Closed,#598,Commented,,,,
gluon-cv,Closed,#598,Commented,,,,
gluon-cv,Closed,#598,Commented,,,,
gluon-cv,Closed,#598,Commented,,,,
gluon-cv,Closed,#598,Commented,,,,
gluon-cv,Closed,#598,Commented,,,,
gluon-cv,Closed,#598,Commented,,,,
gluon-cv,Closed,#598,Closed,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Commented,,,,
fiftyone,Closed,#1196,Modified,,,,
fiftyone,Closed,#1196,Solved,,,,
fiftyone,Closed,#1196,Solved,,,,
fiftyone,Closed,#891,Commented,,,,
fiftyone,Closed,#891,Commented,,,,
fiftyone,Closed,#891,Commented,,,,
fiftyone,Closed,#891,Commented,,,,
fiftyone,Closed,#891,Modified,,,,
fiftyone,Closed,#891,Solved,,,,
fiftyone,Closed,#891,Solved,,,,
fiftyone,Closed,#980,Commented,,,,
fiftyone,Closed,#980,Modified,,,,
fiftyone,Closed,#980,Solved,,,,
fiftyone,Closed,#980,Solved,,,,
fiftyone,Closed,#390,Commented,,,,
fiftyone,Closed,#390,Modified,,,,
fiftyone,Closed,#390,Modified,,,,
fiftyone,Closed,#390,Modified,,,,
fiftyone,Closed,#390,Modified,,,,
fiftyone,Closed,#390,Solved,,,,
fiftyone,Closed,#390,Solved,,,,
fiftyone,Closed,#390,Modified,,,,
cvat,Closed,#4173,Commented,,,,
cvat,Closed,#4173,Modified,,,,
cvat,Closed,#4173,Solved,,,,
cvat,Closed,#4173,Solved,,,,
cvat,Closed,#4341,Commented,,,,
cvat,Closed,#4341,Commented,,,,
cvat,Closed,#4341,Commented,,,,
cvat,Closed,#4341,Commented,,,,
cvat,Closed,#4341,Commented,,,,
cvat,Closed,#4341,Commented,,,,
cvat,Closed,#4341,Commented,,,,
cvat,Closed,#4341,Modified,,,,
cvat,Closed,#4341,Modified,,,,
cvat,Closed,#4341,Solved,,,,
cvat,Closed,#4341,Solved,,,,
cvat,Closed,#4341,Modified,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Commented,,,,
cvat,Closed,#4503,Modified,,,,
cvat,Closed,#4503,Modified,,,,
cvat,Closed,#4503,Solved,,,,
cvat,Closed,#4503,Modified,,,,
cvat,Closed,#4503,Solved,,,,
cvat,Closed,#4785,Commented,,,,
cvat,Closed,#4785,Commented,,,,
cvat,Closed,#4785,Commented,,,,
cvat,Closed,#4785,Commented,,,,
cvat,Closed,#4785,Commented,,,,
cvat,Closed,#4785,Commented,,,,
cvat,Closed,#4785,Closed,,,,
cvat,Closed,#3652,Commented,,,,
cvat,Closed,#3652,Commented,,,,
cvat,Closed,#3652,Modified,,,,
cvat,Closed,#3652,Modified,,,,
cvat,Closed,#3652,Modified,,,,
cvat,Closed,#3652,Solved,,,,
cvat,Closed,#3652,Solved,,,,
cvat,Closed,#3652,Modified,,,,
cvat,Closed,#3582,Commented,,,,
cvat,Closed,#3582,Modified,,,,
cvat,Closed,#3582,Modified,,,,
cvat,Closed,#3582,Solved,,,,
cvat,Closed,#3582,Solved,,,,
cvat,Closed,#2991,Commented,,,,
cvat,Closed,#2991,Commented,,,,
cvat,Closed,#2991,Commented,,,,
cvat,Closed,#2991,Commented,,,,
cvat,Closed,#2991,Commented,,,,
cvat,Closed,#2991,Modified,,,,
cvat,Closed,#2991,Modified,,,,
cvat,Closed,#2991,Modified,,,,
cvat,Closed,#2991,Modified,,,,
cvat,Closed,#2991,Closed,,,,
cvat,Closed,#2991,Modified,,,,
cvat,Closed,#2899,Commented,,,,
cvat,Closed,#2899,Commented,,,,
cvat,Closed,#2899,Modified,,,,
cvat,Closed,#2899,Modified,,,,
cvat,Closed,#2899,Modified,,,,
cvat,Closed,#2899,Closed,,,,
cvat,Closed,#2899,Modified,,,,
cvat,Closed,#2899,Modified,,,,
cvat,Closed,#2899,Solved,,,,
cvat,Closed,#2807,Commented,,,,
cvat,Closed,#2807,Modified,,,,
cvat,Closed,#2807,Modified,,,,
cvat,Closed,#2807,Modified,,,,
cvat,Closed,#2807,Modified,,,,
cvat,Closed,#2807,Solved,,,,
cvat,Closed,#2807,Modified,,,,
cvat,Closed,#2807,Solved,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#3361,Commented,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#3361,Solved,,,,
cvat,Closed,#3361,Solved,,,,
cvat,Closed,#3361,Solved,,,,
cvat,Closed,#3361,Modified,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Commented,,,,
cvat,Closed,#2776,Closed,,,,
cvat,Closed,#2713,Commented,,,,
cvat,Closed,#2713,Commented,,,,
cvat,Closed,#2713,Commented,,,,
cvat,Closed,#2713,Commented,,,,
cvat,Closed,#2713,Commented,,,,
cvat,Closed,#2713,Commented,,,,
cvat,Closed,#2713,Commented,,,,
cvat,Closed,#2713,Modified,,,,
cvat,Closed,#2713,Modified,,,,
cvat,Closed,#2713,Modified,,,,
cvat,Closed,#2713,Modified,,,,
cvat,Closed,#2713,Solved,,,,
cvat,Closed,#2713,Solved,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Commented,,,,
cvat,Closed,#2820,Modified,,,,
cvat,Closed,#2820,Closed,,,,
cvat,Closed,#2692,Commented,,,,
cvat,Closed,#2692,Commented,,,,
cvat,Closed,#2692,Closed,,,,
cvat,Closed,#2650,Commented,,,,
cvat,Closed,#2650,Commented,,,,
cvat,Closed,#2650,Commented,,,,
cvat,Closed,#2650,Commented,,,,
cvat,Closed,#2650,Commented,,,,
cvat,Closed,#2650,Commented,,,,
cvat,Closed,#2650,Modified,,,,
cvat,Closed,#2650,Closed,,,,
cvat,Closed,#2587,Commented,,,,
cvat,Closed,#2587,Commented,,,,
cvat,Closed,#2587,Modified,,,,
cvat,Closed,#2587,Closed,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Commented,,,,
cvat,Closed,#2329,Modified,,,,
cvat,Closed,#2329,Modified,,,,
cvat,Closed,#2329,Closed,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Modified,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Commented,,,,
cvat,Closed,#2317,Modified,,,,
cvat,Closed,#2317,Modified,,,,
cvat,Closed,#2317,Modified,,,,
cvat,Closed,#2317,Modified,,,,
cvat,Closed,#2317,Modified,,,,
cvat,Closed,#2317,Solved,,,,
cvat,Closed,#2317,Solved,,,,
cvat,Closed,#1585,Commented,,,,
cvat,Closed,#1585,Commented,,,,
cvat,Closed,#1585,Closed,,,,
cvat,Closed,#1585,Solved,,,,
cvat,Closed,#1540,Commented,,,,
cvat,Closed,#1540,Commented,,,,
cvat,Closed,#1540,Commented,,,,
cvat,Closed,#1540,Commented,,,,
cvat,Closed,#1540,Modified,,,,
cvat,Closed,#1540,Modified,,,,
cvat,Closed,#1540,Modified,,,,
cvat,Closed,#1540,Modified,,,,
cvat,Closed,#1540,Modified,,,,
cvat,Closed,#1540,Solved,,,,
cvat,Closed,#1540,Solved,,,,
cvat,Closed,#1540,Modified,,,,
cvat,Closed,#1540,Modified,,,,
cvat,Closed,#1540,Solved,,,,
firefox-voice,Closed,#1505,Commented,,,,
firefox-voice,Closed,#1505,Commented,,,,
firefox-voice,Closed,#1505,Commented,,,,
firefox-voice,Closed,#1505,Commented,,,,
firefox-voice,Closed,#1505,Commented,,,,
firefox-voice,Closed,#1505,Commented,,,,
firefox-voice,Closed,#1505,Commented,,,,
firefox-voice,Closed,#1505,Modified,,,,
firefox-voice,Closed,#1505,Modified,,,,
firefox-voice,Closed,#1505,Modified,,,,
firefox-voice,Closed,#1505,Solved,,,,
firefox-voice,Closed,#1505,Closed,,,,
firefox-voice,Closed,#1505,Modified,,,,
cvat,Closed,#2176,Commented,,,,
cvat,Closed,#2176,Commented,,,,
cvat,Closed,#2176,Closed,,,,
cvat,Closed,#1825,Commented,,,,
cvat,Closed,#1825,Modified,,,,
cvat,Closed,#1825,Modified,,,,
cvat,Closed,#1825,Modified,,,,
cvat,Closed,#1825,Modified,,,,
cvat,Closed,#1825,Solved,,,,
cvat,Closed,#1825,Solved,,,,
cvat,Closed,#1825,Modified,,,,
cvat,Closed,#1825,Solved,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Commented,,,,
cvat,Closed,#1886,Modified,,,,
cvat,Closed,#1886,Modified,,,,
cvat,Closed,#1886,Modified,,,,
cvat,Closed,#1886,Modified,,,,
cvat,Closed,#1886,Solved,,,,
cvat,Closed,#1886,Solved,,,,
cvat,Closed,#1886,Modified,,,,
cvat,Closed,#1886,Solved,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Commented,,,,
cvat,Closed,#2127,Closed,,,,
cvat,Closed,#2127,Modified,,,,
cvat,Closed,#2127,Modified,,,,
cvat,Closed,#2127,Modified,,,,
firefox-voice,Closed,#1329,Commented,,,,
firefox-voice,Closed,#1329,Commented,,,,
firefox-voice,Closed,#1329,Commented,,,,
firefox-voice,Closed,#1329,Commented,,,,
firefox-voice,Closed,#1329,Commented,,,,
firefox-voice,Closed,#1329,Modified,,,,
firefox-voice,Closed,#1329,Modified,,,,
firefox-voice,Closed,#1329,Modified,,,,
firefox-voice,Closed,#1329,Solved,,,,
firefox-voice,Closed,#1329,Closed,,,,
firefox-voice,Closed,#1329,Modified,,,,
firefox-voice,Closed,#1329,Modified,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Commented,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Solved,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Solved,,,,
cvat,Closed,#1977,Solved,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Solved,,,,
cvat,Closed,#1977,Solved,,,,
cvat,Closed,#1977,Modified,,,,
cvat,Closed,#1977,Modified,,,,
firefox-voice,Closed,#1327,Commented,,,,
firefox-voice,Closed,#1327,Commented,,,,
firefox-voice,Closed,#1327,Commented,,,,
firefox-voice,Closed,#1327,Modified,,,,
firefox-voice,Closed,#1327,Modified,,,,
firefox-voice,Closed,#1327,Solved,,,,
firefox-voice,Closed,#1327,Solved,,,,
firefox-voice,Closed,#1327,Modified,,,,
firefox-voice,Closed,#1327,Modified,,,,
firefox-voice,Closed,#976,Commented,,,,
firefox-voice,Closed,#976,Commented,,,,
firefox-voice,Closed,#976,Modified,,,,
firefox-voice,Closed,#976,Closed,,,,
firefox-voice,Closed,#704,Commented,,,,
firefox-voice,Closed,#704,Commented,,,,
firefox-voice,Closed,#704,Commented,,,,
firefox-voice,Closed,#704,Modified,,,,
firefox-voice,Closed,#704,Modified,,,,
firefox-voice,Closed,#704,Modified,,,,
firefox-voice,Closed,#704,Solved,,,,
firefox-voice,Closed,#704,Solved,,,,
firefox-voice,Closed,#704,Modified,,,,
firefox-voice,Closed,#704,Modified,,,,
firefox-voice,Closed,#689,Commented,,,,
firefox-voice,Closed,#689,Commented,,,,
firefox-voice,Closed,#689,Commented,,,,
firefox-voice,Closed,#689,Commented,,,,
firefox-voice,Closed,#689,Commented,,,,
firefox-voice,Closed,#689,Modified,,,,
firefox-voice,Closed,#689,Modified,,,,
firefox-voice,Closed,#689,Modified,,,,
firefox-voice,Closed,#689,Solved,,,,
firefox-voice,Closed,#689,Solved,,,,
firefox-voice,Closed,#689,Modified,,,,
firefox-voice,Closed,#689,Modified,,,,
firefox-voice,Closed,#678,Commented,,,,
firefox-voice,Closed,#678,Commented,,,,
firefox-voice,Closed,#678,Commented,,,,
firefox-voice,Closed,#678,Commented,,,,
firefox-voice,Closed,#678,Commented,,,,
firefox-voice,Closed,#678,Commented,,,,
firefox-voice,Closed,#678,Modified,,,,
firefox-voice,Closed,#678,Modified,,,,
firefox-voice,Closed,#678,Modified,,,,
firefox-voice,Closed,#678,Modified,,,,
firefox-voice,Closed,#678,Closed,,,,
firefox-voice,Closed,#678,Modified,,,,
firefox-voice,Closed,#678,Modified,,,,
firefox-voice,Closed,#514,Commented,,,,
firefox-voice,Closed,#514,Commented,,,,
firefox-voice,Closed,#514,Commented,,,,
firefox-voice,Closed,#514,Modified,,,,
firefox-voice,Closed,#514,Closed,,,,
firefox-voice,Closed,#514,Modified,,,,
firefox-voice,Closed,#514,Modified,,,,
firefox-voice,Closed,#514,Closed,,,,
firefox-voice,Closed,#486,Commented,,,,
firefox-voice,Closed,#486,Commented,,,,
firefox-voice,Closed,#486,Commented,,,,
firefox-voice,Closed,#486,Commented,,,,
firefox-voice,Closed,#486,Modified,,,,
firefox-voice,Closed,#486,Modified,,,,
firefox-voice,Closed,#486,Closed,,,,
ImageAI,Closed,#527,Commented,,,,
ImageAI,Closed,#527,Commented,,,,
ImageAI,Closed,#527,Commented,,,,
ImageAI,Closed,#527,Commented,,,,
ImageAI,Closed,#527,Closed,,,,
ImageAI,Closed,#391,Commented,,,,
ImageAI,Closed,#391,Commented,,,,
ImageAI,Closed,#391,Commented,,,,
ImageAI,Closed,#391,Closed,,,,
inav,Closed,#2920,Commented,,,,
inav,Closed,#2920,Commented,,,,
inav,Closed,#2920,Closed,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Commented,,,,
inav,Closed,#216,Modified,,,,
inav,Closed,#216,Solved,,,,
inav,Closed,#216,Modified,,,,
inav,Closed,#216,Modified,,,,
inav,Closed,#216,Modified,,,,
inav,Closed,#216,Modified,,,,
inav,Closed,#216,Modified,,,,
inav,Closed,#216,Modified,,,,
inav,Closed,#216,Closed,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Commented,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#14401,Modified,,,,
keras,Closed,#11481,Commented,,,,
keras,Closed,#11481,Commented,,,,
keras,Closed,#11481,Commented,,,,
keras,Closed,#11481,Modified,,,,
keras,Closed,#11481,Modified,,,,
keras,Closed,#11481,Modified,,,,
keras,Closed,#11481,Modified,,,,
keras,Closed,#11481,Closed,,,,
keras,Closed,#12969,Commented,,,,
keras,Closed,#12969,Commented,,,,
keras,Closed,#12969,Commented,,,,
keras,Closed,#12969,Modified,,,,
keras,Closed,#12969,Modified,,,,
