project,issue type,issue_status,issue_num,user_name,datetime,comment type,related_issue,issue_url,,,
airflow,Functional,Closed,#14644,ashb,6-Mar-21,Commented,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,mik-laj,6-Mar-21,Commented,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,ashb,7-Mar-21,Commented,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,ashb,8-Mar-21,Commented,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,potiuk,9-Mar-21,Commented,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,mik-laj,9-Mar-21,Commented,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,mik-laj,10-Mar-21,Commented,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,mik-laj,6-Mar-21,Modified,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,ashb,6-Mar-21,Modified,,https://github.com/apache/airflow/issues/14644,,,
airflow,Functional,Closed,#14644,mik-laj,17-Mar-21,Solved,,https://github.com/apache/airflow/issues/14644,,,
airflow,Display,Closed,#13114,atolopko-czi,16-Dec-20,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,boring-cyborg,16-Dec-20,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,eladkal,16-Dec-20,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,atolopko-czi,16-Dec-20,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,kaxil,17-Dec-20,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,ashb,17-Dec-20,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,eladkal,29-Jan-21,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,atolopko-czi,1-Feb-21,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,kaxil,1-Feb-21,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,atolopko-czi,1-Feb-21,Commented,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,atolopko-czi,16-Dec-20,Modified,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,eladkal,16-Dec-20,Modified,,https://github.com/apache/airflow/issues/13114,,,
airflow,Display,Closed,#13114,atolopko-czi,1-Feb-21,Closed,,https://github.com/apache/airflow/issues/13114,,,
botpress,Voice Control,Closed,#2980,cengizmurat,20-Feb-20,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,EFF,20-Feb-20,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,patlachance,21-Feb-20,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,SEPOL14,21-Feb-20,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,asashour,21-Feb-20,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,SEPOL14,29-Apr-20,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,SEPOL14,29-Apr-20,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,stale,18-Jun-21,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,J-FMartin,17-Aug-21,Commented,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,cengizmurat,20-Feb-20,Modified,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,EFF,20-Feb-20,Modified,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,slvnperron,22-Oct-20,Modified,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,allardy,28-Oct-20,Modified,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,stale,18-Jun-21,Modified,,https://github.com/botpress/botpress/issues/2980,,,
botpress,Voice Control,Closed,#2980,J-FMartin,17-Aug-21,Closed,,https://github.com/botpress/botpress/issues/2980,,,
cvat,Switch Control,Closed,#219,bluecamel,5-Dec-18,Commented,,https://github.com/opencv/cvat/issues/219,,,
cvat,Switch Control,Closed,#219,nmanovic,5-Dec-18,Commented,,https://github.com/opencv/cvat/issues/219,,,
cvat,Switch Control,Closed,#219,nmanovic,8-Dec-18,Commented,,https://github.com/opencv/cvat/issues/219,,,
cvat,Switch Control,Closed,#219,JeremyKeustersML6,7-Apr-21,Commented,,https://github.com/opencv/cvat/issues/219,,,
cvat,Switch Control,Closed,#219,nmanovic,5-Dec-18,Modified,,https://github.com/opencv/cvat/issues/219,,,
cvat,Switch Control,Closed,#219,nmanovic,8-Dec-18,Closed,,https://github.com/opencv/cvat/issues/219,,,
firefox-voice,Voice Control,Closed,#582,awallin,15-Nov-19,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/582,,,
firefox-voice,Voice Control,Closed,#582,ianb,3-Dec-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/582,,,
firefox-voice,Voice Control,Closed,#582,awallin,8-Jun-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/582,,,
firefox-voice,Voice Control,Closed,#582,awallin,8-Jun-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/582,,,
firefox-voice,Voice Control,Closed,#582,jcambre,29-Jun-20,Solved,#1786,https://github.com/mozilla-extensions/firefox-voice/issues/582,,,
firefox-voice,Voice Control,Closed,#582,ianb,1-Jul-20,Solved,,https://github.com/mozilla-extensions/firefox-voice/issues/582,,,
firefox-voice,Voice Control,Closed,#582,ianb,1-Jul-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/582,,,
EconML,New Requriment ,Closed,#614,juandavidgutier,9-May-22,Commented,,https://github.com/microsoft/EconML/issues/614,,,
EconML,New Requriment ,Closed,#614,kbattocchi,9-May-22,Commented,,https://github.com/microsoft/EconML/issues/614,,,
EconML,New Requriment ,Closed,#614,juandavidgutier,10-May-22,Commented,,https://github.com/microsoft/EconML/issues/614,,,
EconML,New Requriment ,Closed,#614,juandavidgutier,10-May-22,Closed,,https://github.com/microsoft/EconML/issues/614,,,
firefox-voice,Switch Control,Closed,#560,ianb,11-Nov-19,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Switch Control,Closed,#560,bnakamoto,15-Jan-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Switch Control,Closed,#560,ianb,17-Jan-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Switch Control,Closed,#560,ianb,11-Nov-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Switch Control,Closed,#560,ianb,21-Nov-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Switch Control,Closed,#560,ianb,3-Dec-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Switch Control,Closed,#560,ianb,5-Dec-19,Closed,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Switch Control,Closed,#560,ianb,5-Dec-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/560,,,
firefox-voice,Functional,Closed,#57,ianb,8-Aug-19,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/57,,,
firefox-voice,Functional,Closed,#57,ianb,12-Aug-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/57,,,
firefox-voice,Functional,Closed,#57,ianb,30-Aug-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/57,,,
firefox-voice,Functional,Closed,#57,ianb,16-Sep-19,Closed,,https://github.com/mozilla-extensions/firefox-voice/issues/57,,,
EconML,Functional,Closed,#612,juandavidgutier,7-May-22,Commented,,https://github.com/microsoft/EconML/issues/612,,,
EconML,Functional,Closed,#612,kbattocchi,9-May-22,Commented,,https://github.com/microsoft/EconML/issues/612,,,
EconML,Functional,Closed,#612,juandavidgutier,9-May-22,Commented,,https://github.com/microsoft/EconML/issues/612,,,
EconML,Functional,Closed,#612,juandavidgutier,9-May-22,Closed,,https://github.com/microsoft/EconML/issues/612,,,
sentencepiece,Functional,Closed,#418,blaizeberry4,3-Nov-19,Commented,,https://github.com/google/sentencepiece/issues/418,,,
sentencepiece,Functional,Closed,#418,taku910,16-Dec-19,Commented,,https://github.com/google/sentencepiece/issues/418,,,
sentencepiece,Functional,Closed,#418,taku910,16-Dec-19,Closed,,https://github.com/google/sentencepiece/issues/418,,,
ParlAI,Functional,Closed,#4642,daje0601,1-Jul-22,Commented,,https://github.com/facebookresearch/ParlAI/issues/4642,,,
ParlAI,Functional,Closed,#4642,daje0601,4-Jul-22,Commented,,https://github.com/facebookresearch/ParlAI/issues/4642,,,
ParlAI,Functional,Closed,#4642,daje0601,4-Jul-22,Closed,,https://github.com/facebookresearch/ParlAI/issues/4642,,,
lightning,Functional,Closed,#4445,edenlightning,30-Oct-20,Commented,,https://github.com/Lightning-AI/lightning/issues/4445,,,
lightning,Functional,Closed,#4445,edenlightning,30-Oct-20,Closed,,https://github.com/Lightning-AI/lightning/issues/4445,,,
rasa,Functional,Closed,#6765,erohmensing,23-Sep-20,Commented,,https://github.com/RasaHQ/rasa/issues/6765,,,
rasa,Functional,Closed,#6765,erohmensing,23-Sep-20,Modified,,https://github.com/RasaHQ/rasa/issues/6765,,,
rasa,Functional,Closed,#6765,m-vdb,23-Sep-20,Modified,,https://github.com/RasaHQ/rasa/issues/6765,,,
rasa,Functional,Closed,#6765,erohmensing,28-Sep-20,Modified,,https://github.com/RasaHQ/rasa/issues/6765,,,
rasa,Functional,Closed,#6765,erohmensing,28-Sep-20,Solved,#6822,https://github.com/RasaHQ/rasa/issues/6765,,,
rasa,Functional,Closed,#6765,rasabot,3-Oct-20,Solved,,https://github.com/RasaHQ/rasa/issues/6765,,,
inav,Functional,Closed,#2070,Dronek,3-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,4-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,stronnag,4-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,4-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,oleost,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,krzysztofmatula,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,krzysztofmatula,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,martinbudden,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,krzysztofmatula,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,martinbudden,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,krzysztofmatula,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,giacomo892,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,Dronek,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,krzysztofmatula,5-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,DzikuVx,6-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,Dronek,6-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,martinbudden,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,krzysztofmatula,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,martinbudden,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,krzysztofmatula,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,martinbudden,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,7-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,9-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,9-Sep-17,Commented,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,4-Sep-17,Modified,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,4-Sep-17,Modified,,https://github.com/iNavFlight/inav/issues/2070,,,
inav,Functional,Closed,#2070,digitalentity,9-Sep-17,Closed,,https://github.com/iNavFlight/inav/issues/2070,,,
lightning,Functional,Closed,#10760,rohitgr7,25-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,tchaton,25-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,carmocca,25-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,awaelchli,25-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,SeanNaren,25-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,26-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,justusschock,26-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,carmocca,26-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,26-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,mariomeissner,28-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,28-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,mariomeissner,29-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,awaelchli,29-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,lukasschmit,19-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,19-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,SeanNaren,20-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,20-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,carmocca,20-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,ananthsub,20-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,20-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,carmocca,20-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,tchaton,21-Jan-22,Commented,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,25-Nov-21,Modified,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,25-Nov-21,Modified,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,tchaton,25-Nov-21,Modified,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,tchaton,25-Nov-21,Modified,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,1-Dec-21,Modified,#10275,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,24-Jan-22,Solved,#11599,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,carmocca,16-Feb-22,Modified,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#10760,rohitgr7,28-Feb-22,Solved,,https://github.com/Lightning-AI/lightning/issues/10760,,,
lightning,Functional,Closed,#9220,awaelchli,31-Aug-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,awaelchli,31-Aug-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,tchaton,31-Aug-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,carmocca,31-Aug-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,ananthsub,1-Sep-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,stale,1-Oct-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,carmocca,6-Oct-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,stale,6-Nov-21,Commented,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,awaelchli,31-Aug-21,Modified,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,awaelchli,31-Aug-21,Solved,#9191,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,awaelchli,5-Sep-21,Solved,#9317,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,stale,1-Oct-21,Modified,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,stale,6-Oct-21,Modified,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,stale,6-Nov-21,Modified,,https://github.com/Lightning-AI/lightning/issues/9220,,,
lightning,Functional,Closed,#9220,awaelchli,7-Nov-21,Closed,,https://github.com/Lightning-AI/lightning/issues/9220,,,
malmo,Functional,Closed,#431,nottug,20-Dec-16,Modified,,https://github.com/microsoft/malmo/issues/431,,,
malmo,Functional,Closed,#431,katja-hofmann,20-Dec-16,Modified,,https://github.com/microsoft/malmo/issues/431,,,
malmo,Functional,Closed,#431,nottug,20-Dec-16,Commented,,https://github.com/microsoft/malmo/issues/431,,,
malmo,Functional,Closed,#431,nottug,20-Dec-16,Commented,,https://github.com/microsoft/malmo/issues/431,,,
malmo,Functional,Closed,#431,mfuntowicz,9-Jan-17,Commented,,https://github.com/microsoft/malmo/issues/431,,,
malmo,Functional,Closed,#431,DaveyBiggers,25-Jan-17,Commented,,https://github.com/microsoft/malmo/issues/431,,,
malmo,Functional,Closed,#431,nottug,20-Dec-16,Modified,tambetm/minecraft-py#1,https://github.com/microsoft/malmo/issues/431,,,
malmo,Functional,Closed,#431,DaveyBiggers,25-Jan-17,Closed,,https://github.com/microsoft/malmo/issues/431,,,
spaCy,Display,Closed,#5405,fresejoerg,5-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,6-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,fresejoerg,6-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,6-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,fresejoerg,6-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,fresejoerg,7-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,14-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,fresejoerg,14-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,29-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,fresejoerg,29-May-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,2-Jun-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,fresejoerg,2-Jun-20,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,github-actions,5-Nov-21,Commented,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,svlandeg,5-May-20,Modified,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,6-May-20,Modified,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,no-response,6-May-20,Modified,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,6-May-20,Closed,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,adrianeboyd,6-May-20,Modified,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,fresejoerg,2-Jun-20,Closed,,https://github.com/explosion/spaCy/issues/5405,,,
spaCy,Display,Closed,#5405,github-actions,5-Nov-21,Modified,,https://github.com/explosion/spaCy/issues/5405,,,
MONAI,Functional,Closed,#3482,Nic-Ma,13-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,dbericat,13-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,14-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,14-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,14-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,dbericat,14-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,ericspod,14-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,15-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,16-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,16-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,16-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,ericspod,23-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,23-Dec-21,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,10-Jan-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,17-Jan-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,ericspod,17-Jan-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,17-Jan-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,MMelQin,21-Jan-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,MMelQin,21-Jan-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,21-Jan-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,19-Feb-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,21-Feb-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,21-Feb-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,ericspod,21-Feb-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,25-Feb-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,28-Feb-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,7-Mar-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,20-Mar-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,ericspod,21-Mar-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,22-Mar-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,30-Mar-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,4-Apr-22,Commented,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,13-Dec-21,Modified,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,13-Dec-21,Modified,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,15-Dec-21,Modified,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,ericspod,15-Dec-21,Modified,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,16-Dec-21,Modified,Project-MONAI/tutorials#486,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,20-Dec-21,Solved,#3518,https://github.com/Project-MONAI/MONAI/issues/3482,,,
